instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16887,11/12/12,winter,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334
16888,11/12/12,winter,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154
16889,11/12/12,winter,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173
16890,11/12/12,winter,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226
16891,11/12/12,winter,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254
16892,11/12/12,winter,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204
16893,11/12/12,winter,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270
16894,11/12/12,winter,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358
16895,11/12/12,winter,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601
16896,11/12/12,winter,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546
16897,11/12/12,winter,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433
16898,11/12/12,winter,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257
16899,11/12/12,winter,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207
16900,11/12/12,winter,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
16901,11/12/12,winter,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64
16902,12/12/12,winter,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34
16903,12/12/12,winter,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21
16904,12/12/12,winter,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9
16905,12/12/12,winter,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10
16906,12/12/12,winter,1,12,4,0,3,1,1,0.26,0.303,0.6,0,0,4,4
16907,12/12/12,winter,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37
16908,12/12/12,winter,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128
16909,12/12/12,winter,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,3,366,369
16910,12/12/12,winter,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,18,670,688
16911,12/12/12,winter,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285
16912,12/12/12,winter,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136
16913,12/12/12,winter,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172
16914,12/12/12,winter,1,12,12,0,3,1,2,0.34,0.3636,0.42,0,14,218,232
16915,12/12/12,winter,1,12,13,0,3,1,2,0.34,0.3636,0.42,0,18,220,238
16916,12/12/12,winter,1,12,14,0,3,1,2,0.34,0.3636,0.46,0,34,191,225
16917,12/12/12,winter,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228
16918,12/12/12,winter,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329
16919,12/12/12,winter,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,540,561
16920,12/12/12,winter,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540
16921,12/12/12,winter,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402
16922,12/12/12,winter,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268
16923,12/12/12,winter,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202
16924,12/12/12,winter,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122
16925,12/12/12,winter,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79
16926,13/12/12,winter,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32
16927,13/12/12,winter,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23
16928,13/12/12,winter,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8
16929,13/12/12,winter,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2
16930,13/12/12,winter,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8
16931,13/12/12,winter,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33
16932,13/12/12,winter,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114
16933,13/12/12,winter,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385
16934,13/12/12,winter,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679
16935,13/12/12,winter,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325
16936,13/12/12,winter,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167
16937,13/12/12,winter,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189
16938,13/12/12,winter,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282
16939,13/12/12,winter,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271
16940,13/12/12,winter,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242
16941,13/12/12,winter,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280
16942,13/12/12,winter,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406
16943,13/12/12,winter,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,507,550
16944,13/12/12,winter,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466
16945,13/12/12,winter,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348
16946,13/12/12,winter,1,12,20,0,4,1,1,0.3,0.3333,0.45,0,6,235,241
16947,13/12/12,winter,1,12,21,0,4,1,1,0.28,0.3182,0.48,0,13,200,213
16948,13/12/12,winter,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148
16949,13/12/12,winter,1,12,23,0,4,1,1,0.26,0.303,0.6,0,5,115,120
16950,14/12/12,winter,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47
16951,14/12/12,winter,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26
16952,14/12/12,winter,1,12,2,0,5,1,1,0.22,0.2727,0.69,0,3,6,9
16953,14/12/12,winter,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12
16954,14/12/12,winter,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10
16955,14/12/12,winter,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34
16956,14/12/12,winter,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113
16957,14/12/12,winter,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308
16958,14/12/12,winter,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,623,636
16959,14/12/12,winter,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343
16960,14/12/12,winter,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,28,162,190
16961,14/12/12,winter,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,31,180,211
16962,14/12/12,winter,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,29,244,273
16963,14/12/12,winter,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313
16964,14/12/12,winter,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,48,251,299
16965,14/12/12,winter,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309
16966,14/12/12,winter,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417
16967,14/12/12,winter,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,582,622
16968,14/12/12,winter,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455
16969,14/12/12,winter,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319
16970,14/12/12,winter,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221
16971,14/12/12,winter,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172
16972,14/12/12,winter,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138
16973,14/12/12,winter,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134
16974,15/12/12,winter,1,12,0,0,6,0,1,0.3,0.3333,0.7,0,4,90,94
16975,15/12/12,winter,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95
16976,15/12/12,winter,1,12,2,0,6,0,1,0.26,0.303,0.81,0,6,63,69
16977,15/12/12,winter,1,12,3,0,6,0,2,0.24,0.2879,0.81,0,5,18,23
16978,15/12/12,winter,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6
16979,15/12/12,winter,1,12,5,0,6,0,2,0.26,0.303,0.75,0,0,3,3
16980,15/12/12,winter,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,0,11,11
16981,15/12/12,winter,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48
16982,15/12/12,winter,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119
16983,15/12/12,winter,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220
16984,15/12/12,winter,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273
16985,15/12/12,winter,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393
16986,15/12/12,winter,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453
16987,15/12/12,winter,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456
16988,15/12/12,winter,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426
16989,15/12/12,winter,1,12,15,0,6,0,1,0.42,0.4242,0.47,0,95,352,447
16990,15/12/12,winter,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413
16991,15/12/12,winter,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309
16992,15/12/12,winter,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272
16993,15/12/12,winter,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257
16994,15/12/12,winter,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,23,178,201
16995,15/12/12,winter,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184
16996,15/12/12,winter,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,22,134,156
16997,15/12/12,winter,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119
16998,16/12/12,winter,1,12,0,0,0,0,2,0.36,0.3788,0.62,0,8,102,110
16999,16/12/12,winter,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96
17000,16/12/12,winter,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87
17001,16/12/12,winter,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,1,37,38
17002,16/12/12,winter,1,12,4,0,0,0,2,0.34,0.3636,0.87,0,1,10,11
17003,16/12/12,winter,1,12,5,0,0,0,2,0.34,0.3636,0.87,0,0,9,9
17004,16/12/12,winter,1,12,6,0,0,0,2,0.34,0.3636,0.87,0,0,6,6
17005,16/12/12,winter,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27
17006,16/12/12,winter,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88
17007,16/12/12,winter,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132
17008,16/12/12,winter,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257
17009,16/12/12,winter,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295
17010,16/12/12,winter,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417
17011,16/12/12,winter,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356
17012,16/12/12,winter,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310
17013,16/12/12,winter,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338
17014,16/12/12,winter,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400
17015,16/12/12,winter,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243
17016,16/12/12,winter,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107
17017,16/12/12,winter,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109
17018,16/12/12,winter,1,12,20,0,0,0,2,0.38,0.3939,0.82,0,14,108,122
17019,16/12/12,winter,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,14,92,106
17020,16/12/12,winter,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89
17021,16/12/12,winter,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33
17022,17/12/12,winter,1,12,0,0,1,1,2,0.38,0.3939,0.87,0,2,26,28
17023,17/12/12,winter,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15
17024,17/12/12,winter,1,12,2,0,1,1,2,0.38,0.3939,0.94,0,1,4,5
17025,17/12/12,winter,1,12,3,0,1,1,2,0.36,0.3788,0.93,0,0,3,3
17026,17/12/12,winter,1,12,4,0,1,1,3,0.36,0.3788,1,0,2,3,5
17027,17/12/12,winter,1,12,5,0,1,1,2,0.38,0.3939,0.87,0,0,24,24
17028,17/12/12,winter,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108
17029,17/12/12,winter,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319
17030,17/12/12,winter,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,582,592
17031,17/12/12,winter,1,12,9,0,1,1,2,0.4,0.4091,0.87,0,11,271,282
17032,17/12/12,winter,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135
17033,17/12/12,winter,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170
17034,17/12/12,winter,1,12,12,0,1,1,2,0.4,0.4091,0.87,0,21,211,232
17035,17/12/12,winter,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210
17036,17/12/12,winter,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181
17037,17/12/12,winter,1,12,15,0,1,1,2,0.42,0.4242,0.88,0,15,196,211
17038,17/12/12,winter,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302
17039,17/12/12,winter,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495
17040,17/12/12,winter,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507
17041,17/12/12,winter,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340
17042,17/12/12,winter,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200
17043,17/12/12,winter,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120
17044,17/12/12,winter,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54
17045,17/12/12,winter,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47
17046,18/12/12,winter,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18
17047,18/12/12,winter,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15
17048,18/12/12,winter,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7
17049,18/12/12,winter,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5
17050,18/12/12,winter,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8
17051,18/12/12,winter,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36
17052,18/12/12,winter,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118
17053,18/12/12,winter,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355
17054,18/12/12,winter,1,12,8,0,2,1,1,0.38,0.3939,0.94,0,10,652,662
17055,18/12/12,winter,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326
17056,18/12/12,winter,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184
17057,18/12/12,winter,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269
17058,18/12/12,winter,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313
17059,18/12/12,winter,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286
17060,18/12/12,winter,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247
17061,18/12/12,winter,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246
17062,18/12/12,winter,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363
17063,18/12/12,winter,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,533,572
17064,18/12/12,winter,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,512,525
17065,18/12/12,winter,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353
17066,18/12/12,winter,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268
17067,18/12/12,winter,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168
17068,18/12/12,winter,1,12,22,0,2,1,1,0.34,0.3333,0.49,0,5,127,132
17069,18/12/12,winter,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81
17070,19/12/12,winter,1,12,0,0,3,1,1,0.3,0.3182,0.61,0,6,35,41
17071,19/12/12,winter,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15
17072,19/12/12,winter,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3
17073,19/12/12,winter,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5
17074,19/12/12,winter,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7
17075,19/12/12,winter,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31
17076,19/12/12,winter,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112
17077,19/12/12,winter,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363
17078,19/12/12,winter,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,665,678
17079,19/12/12,winter,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317
17080,19/12/12,winter,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164
17081,19/12/12,winter,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200
17082,19/12/12,winter,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236
17083,19/12/12,winter,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213
17084,19/12/12,winter,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218
17085,19/12/12,winter,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237
17086,19/12/12,winter,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334
17087,19/12/12,winter,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,536,562
17088,19/12/12,winter,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,23,546,569
17089,19/12/12,winter,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336
17090,19/12/12,winter,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,10,231,241
17091,19/12/12,winter,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168
17092,19/12/12,winter,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,12,117,129
17093,19/12/12,winter,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88
17094,20/12/12,winter,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42
17095,20/12/12,winter,1,12,1,0,4,1,1,0.32,0.3485,0.66,0,1,19,20
17096,20/12/12,winter,1,12,2,0,4,1,1,0.32,0.3485,0.66,0,2,6,8
17097,20/12/12,winter,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4
17098,20/12/12,winter,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6
17099,20/12/12,winter,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35
17100,20/12/12,winter,1,12,6,0,4,1,2,0.3,0.3333,0.65,0,4,114,118
17101,20/12/12,winter,1,12,7,0,4,1,2,0.3,0.3333,0.7,0,4,346,350
17102,20/12/12,winter,1,12,8,0,4,1,2,0.3,0.3333,0.7,0,14,585,599
17103,20/12/12,winter,1,12,9,0,4,1,2,0.3,0.3333,0.7,0,14,303,317
17104,20/12/12,winter,1,12,10,0,4,1,2,0.32,0.3333,0.66,0,23,138,161
17105,20/12/12,winter,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190
17106,20/12/12,winter,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,31,181,212
17107,20/12/12,winter,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217
17108,20/12/12,winter,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.194,43,171,214
17109,20/12/12,winter,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,33,216,249
17110,20/12/12,winter,1,12,16,0,4,1,2,0.34,0.303,0.53,0.3284,21,281,302
17111,20/12/12,winter,1,12,17,0,4,1,2,0.34,0.3333,0.66,0.194,25,450,475
17112,20/12/12,winter,1,12,18,0,4,1,2,0.34,0.3333,0.71,0.194,22,359,381
17113,20/12/12,winter,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,3,115,118
17114,20/12/12,winter,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,1,49,50
17115,20/12/12,winter,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,1,25,26
17116,20/12/12,winter,1,12,22,0,4,1,3,0.34,0.3333,0.87,0.194,1,20,21
17117,20/12/12,winter,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985,0,13,13
17118,21/12/12,spring,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,0,17,17
17119,21/12/12,spring,1,12,1,0,5,1,3,0.44,0.4394,0.88,0.3881,2,7,9
17120,21/12/12,spring,1,12,2,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3
17121,21/12/12,spring,1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3
17122,21/12/12,spring,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6
17123,21/12/12,spring,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,0,13,13
17124,21/12/12,spring,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,4,76,80
17125,21/12/12,spring,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208
17126,21/12/12,spring,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,8,464,472
17127,21/12/12,spring,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,2,265,267
17128,21/12/12,spring,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154
17129,21/12/12,spring,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,12,150,162
17130,21/12/12,spring,1,12,12,0,5,1,2,0.32,0.2879,0.39,0.3582,25,199,224
17131,21/12/12,spring,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240
17132,21/12/12,spring,1,12,14,0,5,1,2,0.32,0.2879,0.39,0.4478,20,199,219
17133,21/12/12,spring,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,29,234,263
17134,21/12/12,spring,1,12,16,0,5,1,2,0.3,0.2727,0.39,0.3284,28,253,281
17135,21/12/12,spring,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,24,297,321
17136,21/12/12,spring,1,12,18,0,5,1,2,0.26,0.2273,0.56,0.2985,7,236,243
17137,21/12/12,spring,1,12,19,0,5,1,1,0.28,0.2576,0.45,0.2985,5,148,153
17138,21/12/12,spring,1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,8,104,112
17139,21/12/12,spring,1,12,21,0,5,1,1,0.26,0.2273,0.41,0.4179,2,68,70
17140,21/12/12,spring,1,12,22,0,5,1,1,0.26,0.2273,0.44,0.2985,6,57,63
17141,21/12/12,spring,1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836,1,39,40
17142,22/12/12,spring,1,12,0,0,6,0,1,0.26,0.2121,0.44,0.5821,1,30,31
17143,22/12/12,spring,1,12,1,0,6,0,1,0.26,0.2121,0.44,0.4478,1,34,35
17144,22/12/12,spring,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,0,23,23
17145,22/12/12,spring,1,12,3,0,6,0,1,0.26,0.2121,0.48,0.4478,0,7,7
17146,22/12/12,spring,1,12,4,0,6,0,1,0.26,0.2576,0.48,0.194,3,2,5
17147,22/12/12,spring,1,12,5,0,6,0,1,0.26,0.2273,0.48,0.4179,0,5,5
17148,22/12/12,spring,1,12,6,0,6,0,1,0.26,0.2273,0.44,0.4179,0,13,13
17149,22/12/12,spring,1,12,7,0,6,0,1,0.26,0.2273,0.44,0.4179,2,18,20
17150,22/12/12,spring,1,12,8,0,6,0,1,0.26,0.2121,0.44,0.6119,0,29,29
17151,22/12/12,spring,1,12,9,0,6,0,1,0.26,0.2273,0.48,0.3881,13,77,90
17152,22/12/12,spring,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,13,105,118
17153,22/12/12,spring,1,12,11,0,6,0,1,0.28,0.2576,0.41,0.3582,29,130,159
17154,22/12/12,spring,1,12,12,0,6,0,1,0.3,0.2576,0.36,0.6567,18,128,146
17155,22/12/12,spring,1,12,13,0,6,0,1,0.32,0.2879,0.36,0.4478,23,135,158
17156,22/12/12,spring,1,12,14,0,6,0,1,0.32,0.2879,0.36,0.4627,20,141,161
17157,22/12/12,spring,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153
17158,22/12/12,spring,1,12,16,0,6,0,1,0.3,0.2727,0.39,0.4478,23,124,147
17159,22/12/12,spring,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,15,99,114
17160,22/12/12,spring,1,12,18,0,6,0,1,0.26,0.2121,0.44,0.4627,7,75,82
17161,22/12/12,spring,1,12,19,0,6,0,1,0.24,0.2121,0.48,0.3582,9,51,60
17162,22/12/12,spring,1,12,20,0,6,0,1,0.24,0.2424,0.48,0.1642,6,55,61
17163,22/12/12,spring,1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,4,49,53
17164,22/12/12,spring,1,12,22,0,6,0,1,0.22,0.2121,0.51,0.2836,1,38,39
17165,22/12/12,spring,1,12,23,0,6,0,1,0.22,0.2273,0.51,0.194,3,37,40
17166,23/12/12,spring,1,12,0,0,0,0,1,0.22,0.2121,0.47,0.2836,3,24,27
17167,23/12/12,spring,1,12,1,0,0,0,1,0.22,0.2273,0.47,0.194,1,19,20
17168,23/12/12,spring,1,12,2,0,0,0,1,0.2,0.2121,0.51,0.1642,1,17,18
